Grade,Term,Year,Size,FICO_Bucket,Loan_Count,Total_Volume,Avg_Int_Rate,Default_Rate,Avg_DTI
E,60,2014,Whale (30k+),Near-Prime,1606,53743850.0,20.4349501867995,0.3181818181818182,19.134246575342466
E,60,2014,Whale (30k+),Prime,416,13900825.0,20.317427884615384,0.30528846153846156,19.46040865384615
E,60,2014,Whale (30k+),Super-Prime,20,682000.0,19.942,0.35,7.7625
E,60,2015,Standard (<30k),Subprime,2741,46589950.0,19.438646479387085,0.4644290404961693,20.86835096680044
E,60,2015,Standard (<30k),Near-Prime,13568,243409550.0,19.372143278301888,0.4290978773584906,22.36049675707547
E,60,2015,Standard (<30k),Prime,2636,49550925.0,19.2972875569044,0.3937784522003035,22.862583459787555
E,60,2015,Standard (<30k),Super-Prime,176,3279975.0,19.26278409090909,0.29545454545454547,18.491818181818182
E,60,2015,Whale (30k+),Subprime,328,10911825.0,19.460792682926826,0.4298780487804878,19.823506097560976
E,60,2015,Whale (30k+),Near-Prime,2672,89147900.0,19.4332747005988,0.37050898203592814,20.83245883233533
E,60,2015,Whale (30k+),Prime,860,28756875.0,19.35079069767442,0.32558139534883723,20.123186046511627
E,60,2015,Whale (30k+),Super-Prime,73,2478650.0,19.174520547945207,0.2328767123287671,12.986027397260274
E,60,2016,Standard (<30k),Subprime,1388,24299000.0,22.45367435158501,0.537463976945245,21.223688760806915
E,60,2016,Standard (<30k),Near-Prime,7183,130319625.0,22.467645830432968,0.4645691215369623,22.41142578668894
E,60,2016,Standard (<30k),Prime,1568,29607400.0,22.510408163265307,0.40561224489795916,22.981677295918367
E,60,2016,Standard (<30k),Super-Prime,129,2318125.0,22.949612403100776,0.32558139534883723,20.95186046511628
E,60,2016,Whale (30k+),Subprime,238,7893800.0,22.448235294117644,0.49159663865546216,20.411974789915966
E,60,2016,Whale (30k+),Near-Prime,1631,54357875.0,22.45736971183323,0.4347026364193746,20.811563458001228
E,60,2016,Whale (30k+),Prime,559,18919975.0,22.45989266547406,0.3881932021466905,20.34366726296959
E,60,2016,Whale (30k+),Super-Prime,68,2352325.0,22.273088235294118,0.4852941176470588,15.726764705882355
E,60,2017,Standard (<30k),Subprime,714,12350525.0,25.201610644257705,0.49299719887955185,21.877002801120447
E,60,2017,Standard (<30k),Near-Prime,3929,70022125.0,25.04238228556885,0.46347671163145837,22.56345918367347
E,60,2017,Standard (<30k),Prime,1039,18775550.0,24.764090471607314,0.4504331087584216,23.32761583011583
E,60,2017,Standard (<30k),Super-Prime,93,1671875.0,24.791612903225804,0.45161290322580644,18.02247311827957
E,60,2017,Whale (30k+),Subprime,125,4096775.0,25.07816,0.512,19.2656
E,60,2017,Whale (30k+),Near-Prime,853,28297275.0,24.97951934349355,0.47362250879249707,23.571480611045832
E,60,2017,Whale (30k+),Prime,297,10180825.0,24.733468013468013,0.3939393939393939,24.862962962962964
E,60,2017,Whale (30k+),Super-Prime,44,1493400.0,24.59,0.6136363636363636,15.56431818181818
E,60,2018,Standard (<30k),Subprime,478,8285425.0,25.74518828451883,0.5209205020920502,25.510441176470586
E,60,2018,Standard (<30k),Near-Prime,2781,48259925.0,25.75552319309601,0.47896440129449835,22.944285714285712
E,60,2018,Standard (<30k),Prime,710,12767275.0,25.692253521126762,0.4971830985915493,26.384346590909093
E,60,2018,Standard (<30k),Super-Prime,57,994700.0,25.76719298245614,0.543859649122807,18.775714285714287
E,60,2018,Whale (30k+),Subprime,71,2213000.0,25.604225352112678,0.4647887323943662,18.381267605633802
E,60,2018,Whale (30k+),Near-Prime,594,18676500.0,25.63459595959596,0.49663299663299665,22.26342372881356
E,60,2018,Whale (30k+),Prime,221,7030275.0,25.641402714932127,0.5248868778280543,24.75440366972477
E,60,2018,Whale (30k+),Super-Prime,12,379350.0,25.854166666666668,0.5833333333333334,17.400833333333335
E,60,2019,Standard (<30k),Subprime,38,605475.0,26.567105263157895,0.47368421052631576,18.414210526315788
E,60,2019,Standard (<30k),Near-Prime,215,3791925.0,26.29832558139535,0.4232558139534884,21.627162790697675
E,60,2019,Standard (<30k),Prime,68,1210900.0,26.26014705882353,0.3382352941176471,23.03426470588235
E,60,2019,Standard (<30k),Super-Prime,10,158675.0,25.699,0.2,27.716
E,60,2019,Whale (30k+),Subprime,13,412425.0,26.63,0.23076923076923078,21.77
E,60,2019,Whale (30k+),Near-Prime,62,2021150.0,26.14338709677419,0.5,30.514354838709675
E,60,2019,Whale (30k+),Prime,25,820225.0,26.538400000000003,0.44,38.5168
E,60,2019,Whale (30k+),Super-Prime,1,40000.0,25.34,1.0,
E,60,2020,Standard (<30k),Subprime,0,0.0,,,
E,60,2020,Standard (<30k),Near-Prime,0,0.0,,,
E,60,2020,Standard (<30k),Prime,0,0.0,,,
E,60,2020,Standard (<30k),Super-Prime,0,0.0,,,
E,60,2020,Whale (30k+),Subprime,0,0.0,,,
E,60,2020,Whale (30k+),Near-Prime,0,0.0,,,
E,60,2020,Whale (30k+),Prime,0,0.0,,,
E,60,2020,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2007,Standard (<30k),Subprime,37,358300.0,15.602702702702702,0.43243243243243246,12.703513513513514
F,36,2007,Standard (<30k),Near-Prime,14,232950.0,15.487142857142857,0.6428571428571429,14.796428571428573
F,36,2007,Standard (<30k),Prime,1,25000.0,15.96,0.0,26.55
F,36,2007,Standard (<30k),Super-Prime,0,0.0,,,
F,36,2007,Whale (30k+),Subprime,0,0.0,,,
F,36,2007,Whale (30k+),Near-Prime,0,0.0,,,
F,36,2007,Whale (30k+),Prime,0,0.0,,,
F,36,2007,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2008,Standard (<30k),Subprime,62,694075.0,16.3141935483871,0.3870967741935484,18.348387096774193
F,36,2008,Standard (<30k),Near-Prime,47,501725.0,16.27446808510638,0.2765957446808511,23.741914893617018
F,36,2008,Standard (<30k),Prime,2,40475.0,15.919999999999998,0.5,29.185000000000002
F,36,2008,Standard (<30k),Super-Prime,0,0.0,,,
F,36,2008,Whale (30k+),Subprime,0,0.0,,,
F,36,2008,Whale (30k+),Near-Prime,0,0.0,,,
F,36,2008,Whale (30k+),Prime,0,0.0,,,
F,36,2008,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2009,Standard (<30k),Subprime,17,198175.0,18.350588235294115,0.17647058823529413,13.76
F,36,2009,Standard (<30k),Near-Prime,74,925075.0,18.20202702702703,0.28378378378378377,11.747432432432431
F,36,2009,Standard (<30k),Prime,13,179975.0,18.273846153846154,0.23076923076923078,9.86153846153846
F,36,2009,Standard (<30k),Super-Prime,1,25000.0,19.13,1.0,17.56
F,36,2009,Whale (30k+),Subprime,0,0.0,,,
F,36,2009,Whale (30k+),Near-Prime,0,0.0,,,
F,36,2009,Whale (30k+),Prime,0,0.0,,,
F,36,2009,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2010,Standard (<30k),Subprime,29,509975.0,18.945172413793102,0.2413793103448276,13.212413793103448
F,36,2010,Standard (<30k),Near-Prime,59,921850.0,18.711016949152544,0.3389830508474576,13.671186440677966
F,36,2010,Standard (<30k),Prime,3,74000.0,18.626666666666665,0.0,14.226666666666667
F,36,2010,Standard (<30k),Super-Prime,0,0.0,,,
F,36,2010,Whale (30k+),Subprime,0,0.0,,,
F,36,2010,Whale (30k+),Near-Prime,0,0.0,,,
F,36,2010,Whale (30k+),Prime,0,0.0,,,
F,36,2010,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2011,Standard (<30k),Subprime,19,249950.0,19.728947368421053,0.10526315789473684,11.98
F,36,2011,Standard (<30k),Near-Prime,32,377675.0,20.1396875,0.3125,14.6034375
F,36,2011,Standard (<30k),Prime,0,0.0,,,
F,36,2011,Standard (<30k),Super-Prime,0,0.0,,,
F,36,2011,Whale (30k+),Subprime,1,35000.0,20.25,1.0,15.33
F,36,2011,Whale (30k+),Near-Prime,1,30000.0,18.62,0.0,18.44
F,36,2011,Whale (30k+),Prime,1,30000.0,18.62,0.0,25.56
F,36,2011,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2012,Standard (<30k),Subprime,29,476350.0,23.018965517241377,0.13793103448275862,18.599999999999998
F,36,2012,Standard (<30k),Near-Prime,44,634700.0,22.847045454545455,0.22727272727272727,19.588409090909092
F,36,2012,Standard (<30k),Prime,2,7200.0,23.455,0.0,15.850000000000001
F,36,2012,Standard (<30k),Super-Prime,0,0.0,,,
F,36,2012,Whale (30k+),Subprime,11,371350.0,22.681818181818183,0.18181818181818182,15.618181818181819
F,36,2012,Whale (30k+),Near-Prime,17,563175.0,23.054117647058824,0.17647058823529413,14.291176470588235
F,36,2012,Whale (30k+),Prime,0,0.0,,,
F,36,2012,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2013,Standard (<30k),Subprime,114,897025.0,23.84526315789474,0.30701754385964913,17.158070175438596
F,36,2013,Standard (<30k),Near-Prime,397,2796975.0,23.908790931989923,0.24685138539042822,16.158715365239296
F,36,2013,Standard (<30k),Prime,47,320900.0,24.00872340425532,0.2978723404255319,13.468936170212766
F,36,2013,Standard (<30k),Super-Prime,3,18800.0,23.62,0.6666666666666666,5.89
F,36,2013,Whale (30k+),Subprime,12,400675.0,24.4725,0.3333333333333333,18.508333333333333
F,36,2013,Whale (30k+),Near-Prime,31,1038375.0,23.955483870967743,0.22580645161290322,16.800645161290323
F,36,2013,Whale (30k+),Prime,4,130950.0,24.29,0.75,10.36
F,36,2013,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2014,Standard (<30k),Subprime,444,3652775.0,24.197545045045043,0.27702702702702703,18.885472972972973
F,36,2014,Standard (<30k),Near-Prime,1360,10916050.0,24.168595588235295,0.2897058823529412,18.871720588235295
F,36,2014,Standard (<30k),Prime,97,865025.0,24.316288659793813,0.35051546391752575,15.252474226804123
F,36,2014,Standard (<30k),Super-Prime,14,94875.0,24.409285714285716,0.42857142857142855,6.291428571428571
F,36,2014,Whale (30k+),Subprime,6,182100.0,24.581666666666667,0.16666666666666666,9.808333333333334
F,36,2014,Whale (30k+),Near-Prime,52,1717550.0,24.152307692307694,0.4230769230769231,15.865
F,36,2014,Whale (30k+),Prime,6,196300.0,23.985,0.6666666666666666,18.995
F,36,2014,Whale (30k+),Super-Prime,1,35000.0,24.5,0.0,8.75
F,36,2015,Standard (<30k),Subprime,268,2316225.0,23.536044776119404,0.40671641791044777,21.048992537313435
F,36,2015,Standard (<30k),Near-Prime,926,8642475.0,23.555021598272134,0.4330453563714903,21.61284017278618
F,36,2015,Standard (<30k),Prime,94,971475.0,23.388297872340427,0.39361702127659576,19.692872340425534
F,36,2015,Standard (<30k),Super-Prime,7,64275.0,23.27857142857143,0.5714285714285714,17.158571428571427
F,36,2015,Whale (30k+),Subprime,12,391900.0,23.4975,0.25,19.111666666666668
F,36,2015,Whale (30k+),Near-Prime,46,1528900.0,23.80413043478261,0.41304347826086957,16.750217391304346
F,36,2015,Whale (30k+),Prime,10,313875.0,22.689999999999998,0.5,17.860999999999997
F,36,2015,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2016,Standard (<30k),Subprime,397,3833400.0,25.679924433249372,0.42317380352644834,23.024836272040304
F,36,2016,Standard (<30k),Near-Prime,1469,15090625.0,25.59936010891763,0.4023144996596324,24.597016348773842
F,36,2016,Standard (<30k),Prime,246,2610900.0,25.54451219512195,0.3821138211382114,21.332154471544715
F,36,2016,Standard (<30k),Super-Prime,29,291200.0,25.83413793103448,0.3793103448275862,11.918965517241379
F,36,2016,Whale (30k+),Subprime,25,844375.0,25.992399999999996,0.4,22.45
F,36,2016,Whale (30k+),Near-Prime,162,5390875.0,25.88888888888889,0.4567901234567901,22.51672839506173
F,36,2016,Whale (30k+),Prime,34,1147075.0,25.88264705882353,0.5,17.038235294117644
F,36,2016,Whale (30k+),Super-Prime,2,67000.0,26.814999999999998,1.0,25.515
F,36,2017,Standard (<30k),Subprime,206,2158725.0,29.789320388349516,0.3737864077669903,20.093446601941746
F,36,2017,Standard (<30k),Near-Prime,827,9089750.0,29.833168077388148,0.3857315598548972,21.321584038694077
F,36,2017,Standard (<30k),Prime,143,1447650.0,29.706643356643358,0.43356643356643354,20.663496503496503
F,36,2017,Standard (<30k),Super-Prime,23,253050.0,29.69913043478261,0.391304347826087,12.268260869565218
F,36,2017,Whale (30k+),Subprime,22,726925.0,30.137272727272727,0.5454545454545454,22.656363636363636
F,36,2017,Whale (30k+),Near-Prime,131,4430900.0,29.988931297709925,0.5190839694656488,22.222846153846152
F,36,2017,Whale (30k+),Prime,32,1098950.0,30.0865625,0.28125,26.95125
F,36,2017,Whale (30k+),Super-Prime,3,96800.0,29.95,1.0,11.299999999999999
F,36,2018,Standard (<30k),Subprime,8,58050.0,29.6875,0.375,21.3975
F,36,2018,Standard (<30k),Near-Prime,75,669025.0,29.778533333333332,0.5333333333333333,24.662533333333332
F,36,2018,Standard (<30k),Prime,79,406100.0,29.730379746835442,0.4810126582278481,14.632278481012658
F,36,2018,Standard (<30k),Super-Prime,4,15175.0,30.195,0.75,12.57
F,36,2018,Whale (30k+),Subprime,2,70000.0,30.17,0.5,38.835
F,36,2018,Whale (30k+),Near-Prime,8,271375.0,29.8325,0.75,26.32125
F,36,2018,Whale (30k+),Prime,1,40000.0,28.72,0.0,78.16
F,36,2018,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2019,Standard (<30k),Subprime,1,1000.0,30.65,0.0,34.07
F,36,2019,Standard (<30k),Near-Prime,3,36000.0,29.463333333333335,0.3333333333333333,19.66
F,36,2019,Standard (<30k),Prime,11,116400.0,30.113636363636363,0.45454545454545453,23.779090909090908
F,36,2019,Standard (<30k),Super-Prime,1,1000.0,29.35,0.0,5.47
F,36,2019,Whale (30k+),Subprime,0,0.0,,,
F,36,2019,Whale (30k+),Near-Prime,0,0.0,,,
F,36,2019,Whale (30k+),Prime,0,0.0,,,
F,36,2019,Whale (30k+),Super-Prime,0,0.0,,,
F,36,2020,Standard (<30k),Subprime,0,0.0,,,
F,36,2020,Standard (<30k),Near-Prime,0,0.0,,,
F,36,2020,Standard (<30k),Prime,0,0.0,,,
F,36,2020,Standard (<30k),Super-Prime,0,0.0,,,
F,36,2020,Whale (30k+),Subprime,0,0.0,,,
F,36,2020,Whale (30k+),Near-Prime,0,0.0,,,
F,36,2020,Whale (30k+),Prime,0,0.0,,,
F,36,2020,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2007,Standard (<30k),Subprime,0,0.0,,,
F,60,2007,Standard (<30k),Near-Prime,0,0.0,,,
F,60,2007,Standard (<30k),Prime,0,0.0,,,
F,60,2007,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2007,Whale (30k+),Subprime,0,0.0,,,
F,60,2007,Whale (30k+),Near-Prime,0,0.0,,,
F,60,2007,Whale (30k+),Prime,0,0.0,,,
F,60,2007,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2008,Standard (<30k),Subprime,0,0.0,,,
F,60,2008,Standard (<30k),Near-Prime,0,0.0,,,
F,60,2008,Standard (<30k),Prime,0,0.0,,,
F,60,2008,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2008,Whale (30k+),Subprime,0,0.0,,,
F,60,2008,Whale (30k+),Near-Prime,0,0.0,,,
F,60,2008,Whale (30k+),Prime,0,0.0,,,
F,60,2008,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2009,Standard (<30k),Subprime,0,0.0,,,
F,60,2009,Standard (<30k),Near-Prime,0,0.0,,,
F,60,2009,Standard (<30k),Prime,0,0.0,,,
F,60,2009,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2009,Whale (30k+),Subprime,0,0.0,,,
F,60,2009,Whale (30k+),Near-Prime,0,0.0,,,
F,60,2009,Whale (30k+),Prime,0,0.0,,,
F,60,2009,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2010,Standard (<30k),Subprime,45,500825.0,18.682444444444446,0.28888888888888886,16.171555555555557
F,60,2010,Standard (<30k),Near-Prime,168,2420150.0,18.648630952380955,0.3392857142857143,14.218511904761906
F,60,2010,Standard (<30k),Prime,7,143250.0,18.740000000000002,0.0,19.252857142857145
F,60,2010,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2010,Whale (30k+),Subprime,0,0.0,,,
F,60,2010,Whale (30k+),Near-Prime,0,0.0,,,
F,60,2010,Whale (30k+),Prime,0,0.0,,,
F,60,2010,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2011,Standard (<30k),Subprime,81,1104975.0,20.737654320987655,0.4074074074074074,14.654567901234568
F,60,2011,Standard (<30k),Near-Prime,412,7216050.0,20.239271844660195,0.308252427184466,14.130800970873787
F,60,2011,Standard (<30k),Prime,21,421500.0,20.14857142857143,0.19047619047619047,12.600000000000001
F,60,2011,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2011,Whale (30k+),Subprime,3,95000.0,22.350000000000005,0.3333333333333333,13.853333333333333
F,60,2011,Whale (30k+),Near-Prime,140,4634300.0,20.716428571428573,0.3357142857142857,14.727857142857143
F,60,2011,Whale (30k+),Prime,11,367725.0,20.959090909090907,0.2727272727272727,15.372727272727273
F,60,2011,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2012,Standard (<30k),Subprime,200,3902050.0,23.1261,0.375,17.5046
F,60,2012,Standard (<30k),Near-Prime,550,11923800.0,23.145545454545452,0.37272727272727274,19.19710909090909
F,60,2012,Standard (<30k),Prime,14,239875.0,23.114285714285717,0.2857142857142857,16.070714285714285
F,60,2012,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2012,Whale (30k+),Subprime,12,398525.0,23.379166666666666,0.25,17.669999999999998
F,60,2012,Whale (30k+),Near-Prime,423,13914800.0,23.044704491725767,0.37115839243498816,17.367706855791962
F,60,2012,Whale (30k+),Prime,13,421700.0,22.876153846153844,0.15384615384615385,14.496923076923078
F,60,2012,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2013,Standard (<30k),Subprime,477,8451625.0,24.019874213836477,0.3689727463312369,18.335870020964357
F,60,2013,Standard (<30k),Near-Prime,2335,42566725.0,23.99018415417559,0.369593147751606,19.35563597430407
F,60,2013,Standard (<30k),Prime,275,4855100.0,23.947563636363636,0.29818181818181816,19.095163636363637
F,60,2013,Standard (<30k),Super-Prime,7,130800.0,23.967142857142854,0.42857142857142855,7.194285714285714
F,60,2013,Whale (30k+),Subprime,79,2604975.0,23.996835443037973,0.4050632911392405,19.115822784810128
F,60,2013,Whale (30k+),Near-Prime,522,17225200.0,23.95295019157088,0.34674329501915707,18.7627969348659
F,60,2013,Whale (30k+),Prime,87,2897150.0,23.989425287356323,0.3448275862068966,16.645057471264366
F,60,2013,Whale (30k+),Super-Prime,3,102000.0,24.106666666666666,0.3333333333333333,20.02
F,60,2014,Standard (<30k),Subprime,633,10903625.0,24.341453396524486,0.42496050552922593,19.359747235387044
F,60,2014,Standard (<30k),Near-Prime,2568,45958825.0,24.288442367601245,0.40498442367601245,20.574641744548288
F,60,2014,Standard (<30k),Prime,296,5233800.0,24.161216216216214,0.4189189189189189,18.76503378378378
F,60,2014,Standard (<30k),Super-Prime,23,451925.0,24.32695652173913,0.30434782608695654,11.734347826086957
F,60,2014,Whale (30k+),Subprime,96,3190250.0,24.249479166666664,0.34375,19.0828125
F,60,2014,Whale (30k+),Near-Prime,518,17254800.0,24.180714285714284,0.3667953667953668,18.781061776061776
F,60,2014,Whale (30k+),Prime,99,3314700.0,24.073030303030304,0.3333333333333333,18.445050505050503
F,60,2014,Whale (30k+),Super-Prime,10,330775.0,24.035,0.5,8.921
F,60,2015,Standard (<30k),Subprime,1014,18163350.0,23.669832347140037,0.5118343195266272,21.931420118343194
F,60,2015,Standard (<30k),Near-Prime,4336,80277475.0,23.65666282287823,0.5046125461254612,22.377190959409592
F,60,2015,Standard (<30k),Prime,738,13938450.0,23.549336043360434,0.4281842818428184,21.02539295392954
F,60,2015,Standard (<30k),Super-Prime,47,906700.0,23.65765957446808,0.5957446808510638,18.056808510638298
F,60,2015,Whale (30k+),Subprime,204,6768125.0,23.759411764705884,0.5294117647058824,19.879117647058823
F,60,2015,Whale (30k+),Near-Prime,1197,39978150.0,23.641336675020884,0.46115288220551376,20.11079365079365
F,60,2015,Whale (30k+),Prime,268,8935100.0,23.59891791044776,0.44776119402985076,17.520485074626865
F,60,2015,Whale (30k+),Super-Prime,33,1103725.0,23.466969696969695,0.3333333333333333,12.715151515151517
F,60,2016,Standard (<30k),Subprime,718,12875300.0,26.01965181058496,0.5710306406685237,22.682242339832868
F,60,2016,Standard (<30k),Near-Prime,3223,58675875.0,25.935892026062675,0.5497983245423519,24.003415088481837
F,60,2016,Standard (<30k),Prime,598,11196375.0,25.82638795986622,0.4899665551839465,23.984665551839466
F,60,2016,Standard (<30k),Super-Prime,42,821900.0,26.069047619047616,0.40476190476190477,23.111666666666668
F,60,2016,Whale (30k+),Subprime,166,5528500.0,25.710783132530118,0.5301204819277109,21.550361445783132
F,60,2016,Whale (30k+),Near-Prime,911,30285475.0,25.75435784851811,0.5631174533479693,21.80834248079034
F,60,2016,Whale (30k+),Prime,215,7235875.0,25.720232558139532,0.5209302325581395,24.664930232558138
F,60,2016,Whale (30k+),Super-Prime,22,752375.0,25.74681818181818,0.2727272727272727,15.892272727272728
F,60,2017,Standard (<30k),Subprime,398,6912900.0,29.626884422110553,0.5301507537688442,23.110176767676766
F,60,2017,Standard (<30k),Near-Prime,2043,36605850.0,29.78713166911405,0.5115026921194322,24.035759059745345
F,60,2017,Standard (<30k),Prime,381,6841175.0,29.661548556430443,0.49606299212598426,24.273641160949865
F,60,2017,Standard (<30k),Super-Prime,39,720475.0,29.772564102564104,0.46153846153846156,18.213846153846156
F,60,2017,Whale (30k+),Subprime,68,2216625.0,29.943382352941175,0.5,22.751323529411764
F,60,2017,Whale (30k+),Near-Prime,481,16219125.0,29.73193347193347,0.5093555093555093,25.397875
F,60,2017,Whale (30k+),Prime,132,4443400.0,29.593636363636364,0.49242424242424243,22.495151515151516
F,60,2017,Whale (30k+),Super-Prime,11,379725.0,29.598181818181818,0.6363636363636364,15.21
F,60,2018,Standard (<30k),Subprime,148,2658025.0,29.507229729729726,0.581081081081081,23.338639455782314
F,60,2018,Standard (<30k),Near-Prime,898,15756475.0,29.49063474387528,0.522271714922049,26.0232774049217
F,60,2018,Standard (<30k),Prime,205,3796675.0,29.494878048780485,0.44878048780487806,26.882118226600983
F,60,2018,Standard (<30k),Super-Prime,11,185500.0,29.071818181818177,0.5454545454545454,17.287272727272725
F,60,2018,Whale (30k+),Subprime,39,1237950.0,29.275384615384617,0.5128205128205128,19.15948717948718
F,60,2018,Whale (30k+),Near-Prime,189,6108800.0,29.266031746031743,0.5396825396825397,28.72212765957447
F,60,2018,Whale (30k+),Prime,45,1482925.0,29.47422222222222,0.6222222222222222,29.450888888888887
F,60,2018,Whale (30k+),Super-Prime,3,101025.0,29.043333333333333,0.6666666666666666,39.49333333333333
F,60,2019,Standard (<30k),Subprime,0,0.0,,,
F,60,2019,Standard (<30k),Near-Prime,0,0.0,,,
F,60,2019,Standard (<30k),Prime,0,0.0,,,
F,60,2019,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2019,Whale (30k+),Subprime,0,0.0,,,
F,60,2019,Whale (30k+),Near-Prime,0,0.0,,,
F,60,2019,Whale (30k+),Prime,0,0.0,,,
F,60,2019,Whale (30k+),Super-Prime,0,0.0,,,
F,60,2020,Standard (<30k),Subprime,0,0.0,,,
F,60,2020,Standard (<30k),Near-Prime,0,0.0,,,
F,60,2020,Standard (<30k),Prime,0,0.0,,,
F,60,2020,Standard (<30k),Super-Prime,0,0.0,,,
F,60,2020,Whale (30k+),Subprime,0,0.0,,,
F,60,2020,Whale (30k+),Near-Prime,0,0.0,,,
F,60,2020,Whale (30k+),Prime,0,0.0,,,
F,60,2020,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2007,Standard (<30k),Subprime,33,335025.0,17.37333333333333,0.48484848484848486,17.883636363636363
G,36,2007,Standard (<30k),Near-Prime,2,44650.0,17.225,0.5,16.55
G,36,2007,Standard (<30k),Prime,0,0.0,,,
G,36,2007,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2007,Whale (30k+),Subprime,0,0.0,,,
G,36,2007,Whale (30k+),Near-Prime,0,0.0,,,
G,36,2007,Whale (30k+),Prime,0,0.0,,,
G,36,2007,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2008,Standard (<30k),Subprime,71,813150.0,18.119014084507043,0.30985915492957744,21.202394366197186
G,36,2008,Standard (<30k),Near-Prime,15,189075.0,18.040000000000003,0.4,26.776666666666664
G,36,2008,Standard (<30k),Prime,0,0.0,,,
G,36,2008,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2008,Whale (30k+),Subprime,0,0.0,,,
G,36,2008,Whale (30k+),Near-Prime,0,0.0,,,
G,36,2008,Whale (30k+),Prime,0,0.0,,,
G,36,2008,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2009,Standard (<30k),Subprime,10,92600.0,19.997999999999998,0.5,14.243
G,36,2009,Standard (<30k),Near-Prime,39,456550.0,20.11307692307692,0.28205128205128205,11.054871794871795
G,36,2009,Standard (<30k),Prime,6,107000.0,19.336666666666666,0.3333333333333333,9.665000000000001
G,36,2009,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2009,Whale (30k+),Subprime,0,0.0,,,
G,36,2009,Whale (30k+),Near-Prime,0,0.0,,,
G,36,2009,Whale (30k+),Prime,0,0.0,,,
G,36,2009,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2010,Standard (<30k),Subprime,11,188950.0,20.965454545454545,0.2727272727272727,14.67818181818182
G,36,2010,Standard (<30k),Near-Prime,22,412500.0,20.700454545454548,0.4090909090909091,15.002727272727272
G,36,2010,Standard (<30k),Prime,0,0.0,,,
G,36,2010,Standard (<30k),Super-Prime,1,24000.0,20.52,0.0,16.62
G,36,2010,Whale (30k+),Subprime,0,0.0,,,
G,36,2010,Whale (30k+),Near-Prime,0,0.0,,,
G,36,2010,Whale (30k+),Prime,0,0.0,,,
G,36,2010,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2011,Standard (<30k),Subprime,4,56200.0,21.072499999999998,0.5,12.965
G,36,2011,Standard (<30k),Near-Prime,5,78650.0,22.006,0.2,18.253999999999998
G,36,2011,Standard (<30k),Prime,0,0.0,,,
G,36,2011,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2011,Whale (30k+),Subprime,1,35000.0,20.11,1.0,17.07
G,36,2011,Whale (30k+),Near-Prime,0,0.0,,,
G,36,2011,Whale (30k+),Prime,0,0.0,,,
G,36,2011,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2012,Standard (<30k),Subprime,9,189350.0,24.633333333333333,0.3333333333333333,22.130000000000003
G,36,2012,Standard (<30k),Near-Prime,8,178525.0,24.588749999999997,0.0,20.53
G,36,2012,Standard (<30k),Prime,0,0.0,,,
G,36,2012,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2012,Whale (30k+),Subprime,0,0.0,,,
G,36,2012,Whale (30k+),Near-Prime,7,228200.0,24.62285714285714,0.14285714285714285,23.762857142857143
G,36,2012,Whale (30k+),Prime,0,0.0,,,
G,36,2012,Whale (30k+),Super-Prime,0,0.0,,,
G,36,2013,Standard (<30k),Subprime,0,0.0,,,
G,36,2013,Standard (<30k),Near-Prime,4,44900.0,25.8075,0.25,15.3
G,36,2013,Standard (<30k),Prime,1,2000.0,25.8,0.0,20.38
G,36,2013,Standard (<30k),Super-Prime,0,0.0,,,
G,36,2013,Whale (30k+),Subprime,2,65225.0,25.814999999999998,0.0,11.365
G,36,2013,Whale (30k+),Near-Prime,7,239175.0,25.687142857142856,0.2857142857142857,13.22
